text,label
Your Bank of America account has been suspended. Please click https://verify-account.net to verify.,1
Get 90% discount on your next order at Microsoft. Limited time: https://verify-account.net,1
আপনার FedEx পার্সেল #98765 আটকে আছে। পেমেন্ট করুন: http://bit.ly/secure-auth,1
"Hi Arjun, are we still meeting at 10 AM in London?",0
I'll be reaching Mumbai by tomorrow. See you then.,0
"बधाई हो! आपने Chase से 1,00,000 BDT जीते हैं। यहाँ दावा करें: https://verify-account.net",1
आपका UPS पार्सल #98765 रुका हुआ है। भुगतान करें: http://claim-reward.com,1
"Hi Amit, are we still meeting at 5 PM in Kolkata?",0
మీ పార్శిల్ పెండింగ్‌లో ఉంది. చెల్లింపు వివరాలను నవీకరించండి,1
अति आवश्यक: आपका ICICI खाता 24 hours में बंद हो जाएगा। अभी KYC अपडेट करें: https://verify-account.net,1
अति आवश्यक: आपका ICICI खाता 24 hours में बंद हो जाएगा। अभी KYC अपडेट करें: https://update-kyc.in,1
"مبارک ہو! آپ نے Netflix سے 50,000 $ جیتے ہیں۔ یہاں کلیم کریں: https://verify-account.net",1
سیکیورٹی الرٹ: آپ کے Google اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: http://bit.ly/secure-auth,1
"नमस्ते Fatima, क्या हम 10 AM बजे New York में मिल रहे हैं?",0
ਤੁਹਾਡਾ ਖਾਤਾ ਮੁਅੱਤਲ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਕਲਿੱਕ ਕਰੋ,1
Conference registration successful. Admit card sent via email,0
"مبارک ہو! آپ نے Apple سے 50,000 BDT جیتے ہیں۔ یہاں کلیم کریں: https://update-kyc.in",1
जन्मदिन मुबारक हो Sarah! आपका दिन शुभ हो।,0
जन्मदिन मुबारक हो John! आपका दिन शुभ हो।,0
आपका FedEx पार्सल #12345 रुका हुआ है। भुगतान करें: https://update-kyc.in,1
Your Swiggy password was changed. Reset now if unauthorized: https://verify-account.net,1
آپ کا ICICI اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کے لیے http://claim-reward.com پر کلک کریں۔,1
নিরাপত্তা সতর্কতা: আপনার Uber অ্যাকাউন্টে অস্বাভাবিক কার্যকলাপ। যাচাই করুন: http://claim-reward.com,1
ਤੁਹਾਡਾ ਗੈਸ ਸਬਸਿਡੀ ਬੰਦ ਹੋ ਜਾਵੇਗੀ। ਅੱਪਡੇਟ ਕਰੋ,1
"Security Alert: Unusual login detected on your Zomato account. If this wasn't you, verify: https://verify-account.net",1
"बधाई हो! आपने Zomato से 1,00,000 Rs जीते हैं। यहाँ दावा करें: https://verify-account.net",1
আপনার Bank of America অ্যাকাউন্ট স্থগিত করা হয়েছে। যাচাই করতে https://verify-account.net এ ক্লিক করুন।,1
سیکیورٹی الرٹ: آپ کے Zomato اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: https://update-kyc.in,1
आज रात्री रेस्टॉरंटमध्ये भेटू,0
আপনার DHL পার্সেল #12345 আটকে আছে। পেমেন্ট করুন: https://update-kyc.in,1
"Your DHL package #98765 is pending. Pay 50,000 to release: http://claim-reward.com",1
"অভিনন্দন! আপনি Microsoft থেকে 1,00,000 $ জিতেছেন। এখানে দাবি করুন: https://verify-account.net",1
"مبارک ہو! آپ نے Uber سے 10,000 INR جیتے ہیں۔ یہاں کلیم کریں: https://update-kyc.in",1
आपका Flipkart पार्सल TRX-001 रुका हुआ है। भुगतान करें: http://claim-reward.com,1
ଆଇସିଆଇସିଆଇ: କାର୍ଡ ବ୍ଲକ ହେବ। ରି-ଆକ୍ଟିଭେଟ କରନ୍ତୁ,1
अनुस्मारक: Zomato पर आपका अपॉइंटमेंट noon बजे है।,0
"Your UPS package #98765 is pending. Pay 50,000 to release: https://update-kyc.in",1
আপনার HDFC অ্যাকাউন্ট স্থগিত করা হয়েছে। যাচাই করতে https://update-kyc.in এ ক্লিক করুন।,1
فوری: آپ کا HDFC اکاؤنٹ 24 hours میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: http://bit.ly/secure-auth,1
জরুরী: আপনার PayPal অ্যাকাউন্ট 2 hours এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: http://claim-reward.com,1
PF withdrawal approved. Amount credited in 3-5 days,1
आपका Bank of America खाता निलंबित कर दिया गया है। सत्यापित करने के लिए https://update-kyc.in पर क्लिक करें।,1
"অভিনন্দন! আপনি Apple থেকে 10,000 $ জিতেছেন। এখানে দাবি করুন: http://claim-reward.com",1
రేపు సెలవు,0
"Congratulations! You have won 5,000 $ from Microsoft. Claim here: http://bit.ly/secure-auth",1
Get 20% discount on your next order at Swiggy. Limited time: http://bit.ly/secure-auth,1
"مبارک ہو! آپ نے Axis Bank سے 10,000 INR جیتے ہیں۔ یہاں کلیم کریں: https://verify-account.net",1
फोनपे: तुमच्या अकाउंटमध्ये संशयास्पद क्रियाकलाप। चेक करा,1
Get 50% discount on your next order at Microsoft. Limited time: http://bit.ly/secure-auth,1
URGENT: Your ICICI account will be blocked in immediately. Update KYC now: https://verify-account.net,1
I'll be reaching New York by Monday. See you then.,0
"नमस्ते Priya, क्या हम tomorrow बजे Mumbai में मिल रहे हैं?",0
বাজার থেকে সবজি কিনে আনো,0
بس ٹکٹ بک کر لیا,0
Final Warning: Your Netflix subscription will expire. Update payment details: http://bit.ly/secure-auth,1
"Your Amazon package TRX-001 is pending. Pay 10,000 to release: https://update-kyc.in",1
آپ کا BlueDart پارسل AWB8872 رکا ہوا ہے۔ ادائیگی کریں: https://verify-account.net,1
"Congratulations! You have won 10,000 INR from Microsoft. Claim here: https://verify-account.net",1
आपका DHL पार्सल TRX-001 रुका हुआ है। भुगतान करें: http://claim-reward.com,1
گوگل پے: آپ کے اکاؤنٹ میں مشکوک سرگرمی۔ چیک کریں,1
Your Google password was changed. Reset now if unauthorized: http://claim-reward.com,1
আপনার Flipkart পার্সেল AWB8872 আটকে আছে। পেমেন্ট করুন: http://claim-reward.com,1
"অভিনন্দন! আপনি Netflix থেকে 50,000 BDT জিতেছেন। এখানে দাবি করুন: http://claim-reward.com",1
పేటీఎం: మీకు 10000 రూపాయల క్యాష్‌బ్యాక్. లింక్ క్లిక్ చేయండి,1
Reminder: Your appointment at Google is scheduled for Monday.,0
"नमस्ते Amit, क्या हम noon बजे Delhi में मिल रहे हैं?",0
"مبارک ہو! آپ نے Spotify سے 1,00,000 Rs جیتے ہیں۔ یہاں کلیم کریں: https://update-kyc.in",1
Get 50% discount on your next order at Google. Limited time: https://verify-account.net,1
सुरक्षा चेतावनी: असामान्य गतिविधि। तुरंत सत्यापित करें,1
"Tax Refund: You are eligible for a refund of 50,000. Fill form: http://claim-reward.com",1
"नमस्ते Anjali, क्या हम noon बजे Bangalore में मिल रहे हैं?",0
আপনার SBI অ্যাকাউন্ট স্থগিত করা হয়েছে। যাচাই করতে http://bit.ly/secure-auth এ ক্লিক করুন।,1
Final Warning: Your Google subscription will expire. Update payment details: https://update-kyc.in,1
"बधाई हो! आपने Axis Bank से 50,000 BDT जीते हैं। यहाँ दावा करें: https://update-kyc.in",1
ವಿದ್ಯುತ್ ಬಿಲ್ 15 ತಾರೀಕಿಗೆ ಕಟ್ಟಬೇಕು,0
सुरक्षा चेतावनी: आपके Microsoft खाते में संदिग्ध गतिविधि। सत्यापित करें: https://verify-account.net,1
आपका Delhivery पार्सल #12345 रुका हुआ है। भुगतान करें: http://bit.ly/secure-auth,1
فوری: آپ کا Axis Bank اکاؤنٹ 1 hour میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: https://verify-account.net,1
आपका UPS पार्सल #12345 रुका हुआ है। भुगतान करें: http://claim-reward.com,1
ನಿಮ್ಮ ಖಾತೆಯನ್ನು ಅಮಾನತುಗೊಳಿಸಲಾಗಿದೆ. ಇಲ್ಲಿ ಕ್ಲಿಕ್ ಮಾಡಿ,1
സുരക്ഷാ മുന്നറിയിപ്പ്: അസാധാരണ പ്രവർത്തനം. ഉടൻ പരിശോധിക്കുക,1
سیکیورٹی الرٹ: آپ کے Netflix اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: https://update-kyc.in,1
سیکیورٹی الرٹ: آپ کے Netflix اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: http://claim-reward.com,1
"Security Alert: Unusual login detected on your Uber account. If this wasn't you, verify: https://update-kyc.in",1
URGENT: Your SBI account will be blocked in 1 hour. Update KYC now: https://verify-account.net,1
अनुस्मारक: Apple पर आपका अपॉइंटमेंट tomorrow बजे है।,0
فوری: آپ کا SBI اکاؤنٹ 2 hours میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: http://claim-reward.com,1
"অভিনন্দন! আপনি Axis Bank থেকে 5,000 Rs জিতেছেন। এখানে দাবি করুন: http://claim-reward.com",1
"नमस्ते Fatima, क्या हम 10 AM बजे Dhaka में मिल रहे हैं?",0
"Tax Refund: You are eligible for a refund of 1,00,000. Fill form: http://bit.ly/secure-auth",1
آپ کا Amazon پارسل #98765 رکا ہوا ہے۔ ادائیگی کریں: https://update-kyc.in,1
ਕੀ ਤੁਸੀਂ ਉਹ ਫਾਇਲਾਂ ਭੇਜ ਸਕਦੇ ਹੋ?,0
"Hi John, are we still meeting at 10 AM in New York?",0
آپ کا Amazon پارسل AWB8872 رکا ہوا ہے۔ ادائیگی کریں: https://verify-account.net,1
अति आवश्यक: आपका PNB खाता 1 hour में बंद हो जाएगा। अभी KYC अपडेट करें: https://verify-account.net,1
URGENT: Your bank account will be closed in 24 hours,1
Your Apple password was changed. Reset now if unauthorized: http://claim-reward.com,1
আপোনাৰ পাছপৰ্ট বাতিল হ'ব। নবীকৰণ কৰক,1
ایچ ڈی ایف سی بینک: آپ کا اکاؤنٹ لاک ہو جائے گا۔ تصدیق کریں,1
আজি ৰাতি ৰেষ্টুৰেণ্টত লগ হ'ম,0
ਫੋਨਪੇ: ਤੁਹਾਨੂੰ 5000 ਰੁਪਏ ਕੈਸ਼ਬੈਕ। ਲਿੰਕ ਤੇ ਕਲਿੱਕ ਕਰੋ,1
জরুরী: আপনার PNB অ্যাকাউন্ট today এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: http://bit.ly/secure-auth,1
ఈ రాత్రి రెస్టారెంట్‌లో కలుద్దాం,0
अनुस्मारक: Swiggy पर आपका अपॉइंटमेंट noon बजे है।,0
"Security Alert: Unusual login detected on your Google account. If this wasn't you, verify: http://claim-reward.com",1
URGENT: Your ICICI account will be blocked in 2 hours. Update KYC now: http://bit.ly/secure-auth,1
Get 20% discount on your next order at Apple. Limited time: https://verify-account.net,1
"مبارک ہو! آپ نے Google سے 1,00,000 BDT جیتے ہیں۔ یہاں کلیم کریں: https://update-kyc.in",1
"Hi Priya, are we still meeting at noon in Karachi?",0
"नमस्ते Sneha, क्या हम tomorrow बजे Mumbai में मिल रहे हैं?",0
अति आवश्यक: आपका Bank of America खाता 2 hours में बंद हो जाएगा। अभी KYC अपडेट करें: http://claim-reward.com,1
"مبارک ہو! آپ نے Netflix سے 5,000 Rs جیتے ہیں۔ یہاں کلیم کریں: https://verify-account.net",1
"অভিনন্দন! আপনি Spotify থেকে 5,000 $ জিতেছেন। এখানে দাবি করুন: https://verify-account.net",1
"बधाई हो! आपने PayPal से 5,000 INR जीते हैं। यहाँ दावा करें: http://bit.ly/secure-auth",1
अनुस्मारक: Uber पर आपका अपॉइंटमेंट tomorrow बजे है।,0
এছবিআই সতৰ্কতা: KYC আপডেট প্ৰয়োজনীয়। 24 ঘণ্টাত কৰক,1
Reminder: Your appointment at Netflix is scheduled for Monday.,0
"Your Flipkart package TRX-001 is pending. Pay 1,00,000 to release: https://update-kyc.in",1
"नमस्ते Sneha, क्या हम Monday बजे Bangalore में मिल रहे हैं?",0
আপনার BlueDart পার্সেল TRX-001 আটকে আছে। পেমেন্ট করুন: https://verify-account.net,1
Final Warning: Your Microsoft subscription will expire. Update payment details: https://update-kyc.in,1
Get 50% discount on your next order at Swiggy. Limited time: http://claim-reward.com,1
"बधाई हो! आपने PNB से 50,000 $ जीते हैं। यहाँ दावा करें: https://verify-account.net",1
আপনার Flipkart পার্সেল TRX-001 আটকে আছে। পেমেন্ট করুন: https://verify-account.net,1
Get 90% discount on your next order at Apple. Limited time: https://update-kyc.in,1
"مبارک ہو! آپ نے Zomato سے 50,000 INR جیتے ہیں۔ یہاں کلیم کریں: https://verify-account.net",1
அம்மா போன் செய்தார்கள்,0
വൈദ്യുതി ബിൽ 15 തീയതി അടയ്ക്കണം,0
فوری: آپ کا ICICI اکاؤنٹ 2 hours میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: http://bit.ly/secure-auth,1
আপনার BlueDart পার্সেল AWB8872 আটকে আছে। পেমেন্ট করুন: https://verify-account.net,1
आपका DHL पार्सल #12345 रुका हुआ है। भुगतान करें: https://update-kyc.in,1
"Security Alert: Unusual login detected on your Apple account. If this wasn't you, verify: http://bit.ly/secure-auth",1
আজ সন্ধ্যায় কোথায় দেখা হবে?,0
Your account has been suspended. Click here to verify,1
I'll be reaching Mumbai by noon. See you then.,0
আপনার Delhivery পার্সেল #98765 আটকে আছে। পেমেন্ট করুন: https://verify-account.net,1
पॅकेज डिलिव्हर झालं,0
आपका Axis Bank खाता निलंबित कर दिया गया है। सत्यापित करने के लिए http://claim-reward.com पर क्लिक करें।,1
"Congratulations! You have won 50,000 $ from BoB. Claim here: http://claim-reward.com",1
"नमस्ते Mohammad, क्या हम noon बजे Karachi में मिल रहे हैं?",0
آپ کا ووٹر آئی ڈی غیر فعال ہو جائے گا۔ ابھی تصدیق کریں,1
آپ کا FedEx پارسل #98765 رکا ہوا ہے۔ ادائیگی کریں: http://bit.ly/secure-auth,1
فوری: آپ کا SBI اکاؤنٹ 1 hour میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: http://bit.ly/secure-auth,1
सुरक्षा चेतावनी: आपके Zomato खाते में संदिग्ध गतिविधि। सत्यापित करें: http://bit.ly/secure-auth,1
Get 20% discount on your next order at Microsoft. Limited time: https://update-kyc.in,1
अति आवश्यक: आपका BoB खाता today में बंद हो जाएगा। अभी KYC अपडेट करें: http://bit.ly/secure-auth,1
Reminder: Your appointment at Swiggy is scheduled for tomorrow.,0
ଆଜି ସନ୍ଧ୍ୟାରେ କେଉଁଠି ସାକ୍ଷାତ ହେବା?,0
"नमस्ते Priya, क्या हम 10 AM बजे Kolkata में मिल रहे हैं?",0
জরুরী: আপনার Chase অ্যাকাউন্ট 1 hour এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: https://verify-account.net,1
আপনার Chase অ্যাকাউন্ট স্থগিত করা হয়েছে। যাচাই করতে https://verify-account.net এ ক্লিক করুন।,1
SBI Alert: Complete KYC update within 48 hours,1
আপনার UPS পার্সেল #12345 আটকে আছে। পেমেন্ট করুন: http://bit.ly/secure-auth,1
"Dear Customer, your Axis Bank credit card has been charged 5,000. If not done by you, report: https://update-kyc.in",1
अनुस्मारक: Google पर आपका अपॉइंटमेंट noon बजे है।,0
Get 20% discount on your next order at Apple. Limited time: http://bit.ly/secure-auth,1
"Security Alert: Unusual login detected on your Microsoft account. If this wasn't you, verify: http://claim-reward.com",1
فوری: آپ کا PNB اکاؤنٹ today میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: https://update-kyc.in,1
آپ کا DHL پارسل AWB8872 رکا ہوا ہے۔ ادائیگی کریں: https://verify-account.net,1
জরুরী: আপনার Chase অ্যাকাউন্ট 2 hours এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: http://claim-reward.com,1
آپ کا Axis Bank اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کے لیے http://bit.ly/secure-auth پر کلک کریں۔,1
ਕੱਲ੍ਹ ਮਦਦ ਲਈ ਧੰਨਵਾਦ,0
URGENT: Your Axis Bank account will be blocked in 2 hours. Update KYC now: https://verify-account.net,1
Final Warning: Your Google subscription will expire. Update payment details: http://claim-reward.com,1
নিরাপত্তা সতর্কতা: আপনার Netflix অ্যাকাউন্টে অস্বাভাবিক কার্যকলাপ। যাচাই করুন: https://update-kyc.in,1
ପରୀକ୍ଷା ଫଳାଫଳ କାଲି,0
آپ کا BlueDart پارسل TRX-001 رکا ہوا ہے۔ ادائیگی کریں: https://verify-account.net,1
আপনার ICICI অ্যাকাউন্ট স্থগিত করা হয়েছে। যাচাই করতে http://claim-reward.com এ ক্লিক করুন।,1
I'll be reaching Delhi by noon. See you then.,0
"नमस्ते Sarah, क्या हम 5 PM बजे Dhaka में मिल रहे हैं?",0
अति आवश्यक: आपका ICICI खाता immediately में बंद हो जाएगा। अभी KYC अपडेट करें: http://bit.ly/secure-auth,1
سیکیورٹی الرٹ: آپ کے Zomato اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: https://verify-account.net,1
இன்று மாலை எங்கே சந்திப்போம்?,0
I'll be reaching Dhaka by 10 AM. See you then.,0
सुरक्षा चेतावनी: आपके Netflix खाते में संदिग्ध गतिविधि। सत्यापित करें: http://bit.ly/secure-auth,1
"অভিনন্দন! আপনি Zomato থেকে 5,000 $ জিতেছেন। এখানে দাবি করুন: http://bit.ly/secure-auth",1
अनुस्मारक: Zomato पर आपका अपॉइंटमेंट 5 PM बजे है।,0
آپ کا Amazon پارسل #98765 رکا ہوا ہے۔ ادائیگی کریں: https://verify-account.net,1
"बधाई हो! आपने Swiggy से 1,00,000 Rs जीते हैं। यहाँ दावा करें: http://claim-reward.com",1
Your Google password was changed. Reset now if unauthorized: https://verify-account.net,1
పేటీఎం: మీ వాలెట్‌లో 500 రూపాయలు బోనస్. క్లెయిం చేయండి,1
Your HDFC account has been suspended. Please click http://claim-reward.com to verify.,1
अति आवश्यक: आपका Bank of America खाता 24 hours में बंद हो जाएगा। अभी KYC अपडेट करें: http://claim-reward.com,1
আপনার PayPal অ্যাকাউন্ট স্থগিত করা হয়েছে। যাচাই করতে http://bit.ly/secure-auth এ ক্লিক করুন।,1
Final Warning: Your Spotify subscription will expire. Update payment details: https://update-kyc.in,1
"Hi Arjun, are we still meeting at tomorrow in Delhi?",0
आपका ICICI खाता निलंबित कर दिया गया है। सत्यापित करने के लिए https://verify-account.net पर क्लिक करें।,1
ഇന്നലെ സഹായിച്ചതിന് നന്ദി,0
"Congratulations! You have won 1,00,000 INR from Microsoft. Claim here: http://bit.ly/secure-auth",1
URGENT: Your BoB account will be blocked in today. Update KYC now: https://verify-account.net,1
"नमस्ते Arjun, क्या हम 10 AM बजे Kolkata में मिल रहे हैं?",0
আপনার DHL পার্সেল #98765 আটকে আছে। পেমেন্ট করুন: https://update-kyc.in,1
તમારું ઇલેક્શન આઇડી સ્થગિત કરાશે। તરત જ વેરિફાઈ કરો,1
فوری: آپ کا PNB اکاؤنٹ 1 hour میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: https://update-kyc.in,1
ਤੁਹਾਡਾ ਪਾਸਪੋਰਟ ਰੱਦ ਹੋ ਜਾਵੇਗਾ। ਰਿਨਿਊ ਕਰੋ,1
आईसीआईसीआई: कार्ड ब्लॉक होगा। री-एक्टिवेट करें,1
Final Warning: Your Google subscription will expire. Update payment details: http://bit.ly/secure-auth,1
Reminder: Your appointment at Spotify is scheduled for noon.,0
Final Warning: Your Netflix subscription will expire. Update payment details: https://verify-account.net,1
सुरक्षा चेतावनी: आपके Zomato खाते में संदिग्ध गतिविधि। सत्यापित करें: https://verify-account.net,1
আপোনাৰ ভোটাৰ আইডি নিষ্ক্ৰিয় হ'ব। এতিয়াই পৰীক্ষা কৰক,1
अति आवश्यक: आपका Axis Bank खाता 1 hour में बंद हो जाएगा। अभी KYC अपडेट करें: http://bit.ly/secure-auth,1
آپ کا HDFC اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کے لیے https://update-kyc.in پر کلک کریں۔,1
ಇಂದು ರಾತ್ರಿ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಭೇಟಿಯಾಗೋಣ,0
URGENT: Your HDFC account will be blocked in immediately. Update KYC now: http://bit.ly/secure-auth,1
"Security Alert: Unusual login detected on your Spotify account. If this wasn't you, verify: http://claim-reward.com",1
জরুরী: আপনার BoB অ্যাকাউন্ট immediately এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: https://update-kyc.in,1
নিরাপত্তা সতর্কতা: আপনার Apple অ্যাকাউন্টে অস্বাভাবিক কার্যকলাপ। যাচাই করুন: http://claim-reward.com,1
అమ్మ ఫోన్ చేసింది,0
നിങ്ങളുടെ പാർസൽ തീർപ്പാക്കാത്തതാണ്. പേയ്മെന്റ് വിശദാംശങ്ങൾ അപ്ഡേറ്റ് ചെയ്യുക,1
URGENT: Your PNB account will be blocked in immediately. Update KYC now: http://bit.ly/secure-auth,1
"Your BlueDart package AWB8872 is pending. Pay 50,000 to release: http://bit.ly/secure-auth",1
سیکیورٹی الرٹ: آپ کے Uber اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: http://bit.ly/secure-auth,1
Your subscription renews on March 1st,0
പച്ചക്കറികൾ വാങ്ങണം,0
"Hi Amit, are we still meeting at 5 PM in Dhaka?",0
Your Netflix password was changed. Reset now if unauthorized: http://claim-reward.com,1
জরুরী: আপনার PNB অ্যাকাউন্ট 24 hours এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: https://update-kyc.in,1
"नमस्ते Arjun, क्या हम noon बजे Karachi में मिल रहे हैं?",0
आपका Delhivery पार्सल #98765 रुका हुआ है। भुगतान करें: http://claim-reward.com,1
"Hey John, happy birthday! Hope you have a great day.",0
"नमस्ते Anjali, क्या हम noon बजे Kolkata में मिल रहे हैं?",0
Reminder: Your appointment at Zomato is scheduled for Monday.,0
अति आवश्यक: आपका Axis Bank खाता immediately में बंद हो जाएगा। अभी KYC अपडेट करें: https://update-kyc.in,1
آپ کا Flipkart پارسل TRX-001 رکا ہوا ہے۔ ادائیگی کریں: https://verify-account.net,1
"बधाई हो! आपने SBI से 1,00,000 INR जीते हैं। यहाँ दावा करें: http://claim-reward.com",1
"Congratulations! You have won 5,000 INR from Swiggy. Claim here: http://claim-reward.com",1
"Hey Amit, happy birthday! Hope you have a great day.",0
আপনার FedEx পার্সেল #12345 আটকে আছে। পেমেন্ট করুন: https://verify-account.net,1
سیکیورٹی الرٹ: آپ کے Microsoft اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: http://claim-reward.com,1
આવતીકાલે રજા છે,0
"অভিনন্দন! আপনি PNB থেকে 1,00,000 INR জিতেছেন। এখানে দাবি করুন: http://bit.ly/secure-auth",1
Reminder: Your appointment at Uber is scheduled for 10 AM.,0
"नमस्ते Arjun, क्या हम tomorrow बजे Dhaka में मिल रहे हैं?",0
आपका Flipkart पार्सल #98765 रुका हुआ है। भुगतान करें: http://bit.ly/secure-auth,1
"नमस्ते Sarah, क्या हम 10 AM बजे Mumbai में मिल रहे हैं?",0
"बधाई हो! आपने Apple से 5,000 BDT जीते हैं। यहाँ दावा करें: https://verify-account.net",1
अनुस्मारक: Zomato पर आपका अपॉइंटमेंट Monday बजे है।,0
কাল অফিস বন্ধ থাকবে,0
अनुस्मारक: Apple पर आपका अपॉइंटमेंट noon बजे है।,0
"Hi Arjun, are we still meeting at noon in Mumbai?",0
तुमचे पार्सल प्रलंबित आहे। पेमेंट तपशील अद्यतनित करा,1
अनुस्मारक: Zomato पर आपका अपॉइंटमेंट tomorrow बजे है।,0
बिजली का बिल 15 तारीख को देना है,0
सुरक्षा इशारा: असामान्य क्रियाकलाप। त्वरित सत्यापित करा,1
آپ کا BlueDart پارسل AWB8872 رکا ہوا ہے۔ ادائیگی کریں: https://update-kyc.in,1
জরুরী: আপনার ICICI অ্যাকাউন্ট 24 hours এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: http://claim-reward.com,1
"Congratulations! You have won 50,000 BDT from Netflix. Claim here: https://verify-account.net",1
ಫ್ಲಿಪ್‌ಕಾರ್ಟ್: ನಿಮಗೆ 50% ಡಿಸ್ಕೌಂಟ್ ಕೂಪನ್ ಸಿಕ್ಕಿದೆ. ಈಗಲೇ ಬಳಸಿ,1
Meeting reminder: Project review at 3 PM,0
ਅੱਜ ਸ਼ਾਮ ਕਿੱਥੇ ਮਿਲਣਾ ਹੈ?,0
सुरक्षा चेतावनी: आपके Swiggy खाते में संदिग्ध गतिविधि। सत्यापित करें: http://bit.ly/secure-auth,1
জরুরী: আপনার HDFC অ্যাকাউন্ট 24 hours এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: http://bit.ly/secure-auth,1
Mom calling. Pick up when free,0
আপনার PayPal অ্যাকাউন্ট স্থগিত করা হয়েছে। যাচাই করতে https://verify-account.net এ ক্লিক করুন।,1
"Hi Anjali, are we still meeting at 10 AM in Delhi?",0
I'll be reaching Delhi by tomorrow. See you then.,0
अति आवश्यक: आपका Chase खाता 24 hours में बंद हो जाएगा। अभी KYC अपडेट करें: http://claim-reward.com,1
आपका Chase खाता निलंबित कर दिया गया है। सत्यापित करने के लिए https://verify-account.net पर क्लिक करें।,1
Reminder: Your appointment at Zomato is scheduled for 10 AM.,0
পৰীক্ষাৰ ফলাফল কাইলৈ,0
"Congratulations! You have won 1,00,000 INR from Spotify. Claim here: http://claim-reward.com",1
ਫਲਿੱਪਕਾਰਟ: ਤੁਹਾਨੂੰ 50% ਛੋਟ ਕੂਪਨ ਮਿਲਿਆ। ਹੁਣੇ ਵਰਤੋ,1
"बधाई हो! आपने ICICI से 5,000 Rs जीते हैं। यहाँ दावा करें: http://bit.ly/secure-auth",1
आपका FedEx पार्सल #12345 रुका हुआ है। भुगतान करें: https://verify-account.net,1
فلپکارٹ: آپ کو 50% ڈسکاؤنٹ کوپن ملا۔ ابھی استعمال کریں,1
"Congratulations! You have won 1,00,000 $ from Apple. Claim here: http://claim-reward.com",1
നിങ്ങളുടെ വോട്ടർ ഐഡി നിർജീവമാക്കപ്പെടും. ഇപ്പോൾ വെരിഫൈ ചെയ്യുക,1
آپ کا Chase اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کے لیے http://claim-reward.com پر کلک کریں۔,1
अति आवश्यक: आपका HDFC खाता 1 hour में बंद हो जाएगा। अभी KYC अपडेट करें: https://verify-account.net,1
ફ્લિપકાર્ટ: તમને 50% ડિસ્કાઉન્ટ કૂપન મળ્યું. હમણાં વાપરો,1
Your Bank of America account has been suspended. Please click http://claim-reward.com to verify.,1
Your delivery failed. Reconfirm address and pay shipping fee,1
فوری: آپ کا Chase اکاؤنٹ 24 hours میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: http://bit.ly/secure-auth,1
"مبارک ہو! آپ نے HDFC سے 1,00,000 BDT جیتے ہیں۔ یہاں کلیم کریں: http://claim-reward.com",1
Reminder: Your appointment at Zomato is scheduled for noon.,0
নিরাপত্তা সতর্কতা: আপনার Swiggy অ্যাকাউন্টে অস্বাভাবিক কার্যকলাপ। যাচাই করুন: https://verify-account.net,1
آپ کا DHL پارسل TRX-001 رکا ہوا ہے۔ ادائیگی کریں: http://claim-reward.com,1
મમ્મીએ ફોન કર્યો હતો,0
"बधाई हो! आपने Swiggy से 1,00,000 INR जीते हैं। यहाँ दावा करें: https://verify-account.net",1
سیکیورٹی الرٹ: آپ کے Swiggy اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: https://verify-account.net,1
آپ کا ICICI اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کے لیے http://bit.ly/secure-auth پر کلک کریں۔,1
