text,label,clean_text,url_count,dot_count,has_at_symbol,urgency_flag,threat_flag,suspicious_domain_flag,caps_word_count,digit_count,special_char_count
మీ Jio ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: http://tinyurl.com/secure-login,1,మీ jio ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: http:/tinyurl.com/secure-login,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
জন্মদিনের শুভেচ্ছা! ভালো থেকো,0,জন্মদিনের শুভেচ্ছা! ভালো থেকো,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
अभिनंदन! तुम्ही 10000 INR जिंकले आहेत. मिळवा: http://tinyurl.com/secure-login 7238,1,अभिनंदन! तुम्ही 10000 inr जिंकले आहेत. मिळवा: http:/tinyurl.com/secure-login 7238,1.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0
ನಿಮ್ಮ Snapchat ಖಾತೆಯಲ್ಲಿ ಅಸಹಜ ಚಟುವಟಿಕೆ. ಪರಿಶೀಲಿಸಿ: http://bit.ly/update-now,1,ನಿಮ್ಮ snapchat ಖಾತೆಯಲ್ಲಿ ಅಸಹಜ ಚಟುವಟಿಕೆ. ಪರಿಶೀಲಿಸಿ: http:/bit.ly/update-now,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ଆମେ ଆଜି ଦେଖା ହେବା କି? 1338,0,ଆମେ ଆଜି ଦେଖା ହେବା କି? 1338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
আজ কি দেখা হবে? 9859,0,আজ কি দেখা হবে? 9859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
আমি আজিয়েই লগ পাম নেকি?,0,আমি আজিয়েই লগ পাম নেকি?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
সহায়ৰ বাবে ধন্যবাদ। 9406,0,সহায়ৰ বাবে ধন্যবাদ। 9406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
உங்கள் Prime Video கணக்கில் அசாதாரண செயல்பாடு. சரிபார்க்க: http://claim-prize.top,1,உங்கள் prime video கணக்கில் அசாதாரண செயல்பாடு. சரிபார்க்க: http:/claim-prize.top,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
জন্মদিনৰ শুভকামনা জনালোঁ! 3786,0,জন্মদিনৰ শুভকামনা জনালোঁ! 3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 2754,0,ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Pune பயணம் எப்படி இருந்தது?,0,pune பயணம் எப்படி இருந்தது?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
سالگرہ مبارک! 4009,0,سالگرہ مبارک! 4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
कृपया मुझे फाइल भेजें। 3315,0,कृपया मुझे फाइल भेजें। 3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
మీ Prime Video ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: http://goo.gl/verify-account,1,మీ prime video ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: http:/goo.gl/verify-account,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ଆପଣଙ୍କ Jio ଆକାଉଣ୍ଟରେ ଅସ୍ୱାଭାବିକ କାର୍ଯ୍ୟକଳାପ। ଦେଖନ୍ତୁ: http://bit.ly/update-now,1,ଆପଣଙ୍କ jio ଆକାଉଣ୍ଟରେ ଅସ୍ୱାଭାବିକ କାର୍ଯ୍ୟକଳାପ। ଦେଖନ୍ତୁ: http:/bit.ly/update-now,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ನಿಮ್ಮ SBI ಖಾತೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ. ಪರಿಶೀಲಿಸಿ: http://tinyurl.com/secure-login,1,ನಿಮ್ಮ sbi ಖಾತೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ. ಪರಿಶೀಲಿಸಿ: http:/tinyurl.com/secure-login,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
कृपया फाईल पाठवा. 8678,0,कृपया फाईल पाठवा. 8678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Bangaloreలో వాతావరణం ఎలా ఉంది?,0,bangaloreలో వాతావరణం ఎలా ఉంది?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ਤੁਹਾਡਾ ICICI ਖਾਤਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਦੇਖੋ: https://verify-secure.in,1,ਤੁਹਾਡਾ icici ਖਾਤਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਦੇਖੋ: https:/verify-secure.in,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Hyderabad ଯାତ୍ରା କେମିତି ଥିଲା? 1116,0,hyderabad ଯାତ୍ରା କେମିତି ଥିଲା? 1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
দয়া করে ফাইলটা পাঠাও। 5816,0,দয়া করে ফাইলটা পাঠাও। 5816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
તમારું BlueDart પાર્સલ અટકી ગયું છે. ચુકવણી કરો: https://verify-secure.in 9023,1,તમારું bluedart પાર્સલ અટકી ગયું છે. ચુકવણી કરો: https:/verify-secure.in 9023,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
మీ Yes Bank ఖాతా నిలిపివేయబడింది. ధృవీకరించండి: http://tinyurl.com/secure-login,1,మీ yes bank ఖాతా నిలిపివేయబడింది. ధృవీకరించండి: http:/tinyurl.com/secure-login,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
અભિનંદન! તમે 10000 Rs જીત્યા છે. મેળવો: http://goo.gl/verify-account,1,અભિનંદન! તમે 10000 rs જીત્યા છે. મેળવો: http:/goo.gl/verify-account,1.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0
તમારું ગેસ કનેક્શન બંધ થશે। અપડેટ કરો,1,તમારું ગેસ કનેક્શન બંધ થશે। અપડેટ કરો,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
আপনার BlueDart পার্সেল আটকে আছে। টাকা জমা দিন: https://verify-secure.in 5942,1,আপনার bluedart পার্সেল আটকে আছে। টাকা জমা দিন: https:/verify-secure.in 5942,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
দয়া করে ফাইলটা পাঠাও। 8408,0,দয়া করে ফাইলটা পাঠাও। 8408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
বাড়ি পৌঁছে গেছি। 6729,0,বাড়ি পৌঁছে গেছি। 6729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Ahmedabad-ൽ മഴയുണ്ടോ? 6085,0,ahmedabad-ൽ മഴയുണ്ടോ? 6085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Pune का मौसम कैसा है? 8397,0,pune का मौसम कैसा है? 8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Jaipur பயணம் எப்படி இருந்தது? 2000,0,jaipur பயணம் எப்படி இருந்தது? 2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Reached Delhi safely. 5713,0,reached delhi safely. 5713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
నిన్న సహాయానికి ధన్యవాదాలు,0,నిన్న సహాయానికి ధన్యవాదాలు,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
आपको 1 करोड़ का लॉटरी जीता। डिटेल्स के लिए क्लिक करें,1,आपको 1 करोड़ का लॉटरी जीता। डिटेल्स के लिए क्लिक करें,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ತುರ್ತು: ನಿಮ್ಮ KYC ನವೀಕರಿಸಿ: https://short.url/pay-bill 2215,1,ತುರ್ತು: ನಿಮ್ಮ kyc ನವೀಕರಿಸಿ: https:/short.url/pay-bill 2215,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
ଅଭିନ୍ଦନ! ଆପଣ 50000 INR ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: https://short.url/pay-bill,1,ଅଭିନ୍ଦନ! ଆପଣ 50000 inr ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: https:/short.url/pay-bill,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
Reached Hyderabad safely.,0,reached hyderabad safely.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
মই ঘৰ পাইছোঁ। 6345,0,মই ঘৰ পাইছোঁ। 6345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
வாழ்த்துக்கள்! நீங்கள் 100000 Rs வென்றுள்ளீர்கள். பெற: https://verify-secure.in,1,வாழ்த்துக்கள்! நீங்கள் 100000 rs வென்றுள்ளீர்கள். பெற: https:/verify-secure.in,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0
শুভ জন্মদিন! 1230,0,শুভ জন্মদিন! 1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
ਆਈਸੀਆਈਸੀਆਈ: ਕਾਰਡ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਰੀ-ਐਕਟੀਵੇਟ ਕਰੋ,1,ਆਈਸੀਆਈਸੀਆਈ: ਕਾਰਡ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਰੀ-ਐਕਟੀਵੇਟ ਕਰੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
તમારું BoB ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: http://goo.gl/verify-account,1,તમારું bob ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: http:/goo.gl/verify-account,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
سالگرہ مبارک! 4036,0,سالگرہ مبارک! 4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Kolkata ಗೆ ಯಾವಾಗ ಬರುತ್ತೀರಿ?,0,kolkata ಗೆ ಯಾವಾಗ ಬರುತ್ತೀರಿ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
আপোনাৰ Ecom Express পাৰ্চেলটো ৰৈ আছে। মাছুল জমা দিয়ক: http://bit.ly/update-now,1,আপোনাৰ ecom express পাৰ্চেলটো ৰৈ আছে। মাছুল জমা দিয়ক: http:/bit.ly/update-now,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
मी घरी पोहोचलो. 2474,0,मी घरी पोहोचलो. 2474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
জন্মদিনৰ শুভকামনা জনালোঁ! 2157,0,জন্মদিনৰ শুভকামনা জনালোঁ! 2157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
সাহায্যের জন্য ধন্যবাদ। 2160,0,সাহায্যের জন্য ধন্যবাদ। 2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
घर पहुँच गया हूँ। 3561,0,घर पहुँच गया हूँ। 3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
براہ کرم فائل بھیج دیں۔ 9075,0,براہ کرم فائل بھیج دیں۔ 9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ଆଇସିଆଇସିଆଇ: କାର୍ଡ ବ୍ଲକ ହେବ। ରି-ଆକ୍ଟିଭେଟ କରନ୍ତୁ,1,ଆଇସିଆଇସିଆଇ: କାର୍ଡ ବ୍ଲକ ହେବ। ରି-ଆକ୍ଟିଭେଟ କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಅಭಿನಂದನೆಗಳು! ನೀವು 25000 BDT ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://claim-prize.top,1,ಅಭಿನಂದನೆಗಳು! ನೀವು 25000 bdt ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http:/claim-prize.top,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 9913,0,ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 9913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
আজি সন্ধিয়া ক'ত লগ হ'ম?,0,আজি সন্ধিয়া ক'ত লগ হ'ম?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ನಿಮ್ಮ Netflix ಖಾತೆಯಲ್ಲಿ ಅಸಹಜ ಚಟುವಟಿಕೆ. ಪರಿಶೀಲಿಸಿ: https://short.url/pay-bill,1,ನಿಮ್ಮ netflix ಖಾತೆಯಲ್ಲಿ ಅಸಹಜ ಚಟುವಟಿಕೆ. ಪರಿಶೀಲಿಸಿ: https:/short.url/pay-bill,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
இன்று நாம் சந்திக்கலாமா?,0,இன்று நாம் சந்திக்கலாமா?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
आपण आज भेटणार आहोत का? 3120,0,आपण आज भेटणार आहोत का? 3120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
କାଲି ଛୁଟି,0,କାଲି ଛୁଟି,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
आपका बैंक खाता बंद कर दिया जाएगा। तुरंत क्लिक करें,1,आपका बैंक खाता बंद कर दिया जाएगा। तुरंत क्लिक करें,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://claim-prize.top 3772,1,জৰুৰী: আপোনাৰ kyc আপডেট কৰক: http:/claim-prize.top 3772,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
શું આપણે આજે મળીશું? 1002,0,શું આપણે આજે મળીશું? 1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 7701,0,ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 7701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
আপনার ICICI অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https://bank-kyc.net,1,আপনার icici অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https:/bank-kyc.net,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
आपका HSBC खाता ब्लॉक कर दिया गया है। यहाँ सत्यापित करें: http://claim-prize.top,1,आपका hsbc खाता ब्लॉक कर दिया गया है। यहाँ सत्यापित करें: http:/claim-prize.top,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
നിങ്ങളുടെ Swiggy അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: https://bank-kyc.net,1,നിങ്ങളുടെ swiggy അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: https:/bank-kyc.net,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmedabad-তে কেমন আছো? 5593,0,ahmedabad-তে কেমন আছো? 5593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
મદદ માટે આભાર. 8707,0,મદદ માટે આભાર. 8707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
உங்கள் Snapchat கணக்கில் அசாதாரண செயல்பாடு. சரிபார்க்க: http://claim-prize.top 6415,1,உங்கள் snapchat கணக்கில் அசாதாரண செயல்பாடு. சரிபார்க்க: http:/claim-prize.top 6415,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
The meeting is rescheduled to 6 PM. 2616,0,the meeting is rescheduled to 6 pm. 2616,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
നിങ്ങളുടെ HSBC അക്കൗണ്ട് മരവിപ്പിച്ചു. പരിശോധിക്കാൻ: http://bit.ly/update-now,1,നിങ്ങളുടെ hsbc അക്കൗണ്ട് മരവിപ്പിച്ചു. പരിശോധിക്കാൻ: http:/bit.ly/update-now,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: https://bank-kyc.net 7273,1,అత్యవసరం: మీ kycని వెంటనే అప్‌డేట్ చేయండి: https:/bank-kyc.net 7273,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
Package from DHL is delayed. Pay fee: https://verify-secure.in,1,package from dhl is delayed. pay fee: https:/verify-secure.in,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
আপনার Facebook অ্যাকাউন্টে সন্দেহজনক লগইন। দেখুন: https://verify-secure.in,1,আপনার facebook অ্যাকাউন্টে সন্দেহজনক লগইন। দেখুন: https:/verify-secure.in,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 4917,0,ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Thanks for the gift! 4826,0,thanks for the gift! 4826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 6316,0,ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 6316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Thanks for the gift! 2251,0,thanks for the gift! 2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
দয়া করে ফাইলটা পাঠাও। 3049,0,দয়া করে ফাইলটা পাঠাও। 3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
مبارک ہو! آپ نے 100000 INR جیتے ہیں۔ کلیم کریں: https://verify-secure.in,1,مبارک ہو! آپ نے 100000 inr جیتے ہیں۔ کلیم کریں: https:/verify-secure.in,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0
നിങ്ങളുടെ Axis Bank അക്കൗണ്ട് മരവിപ്പിച്ചു. പരിശോധിക്കാൻ: http://claim-prize.top 7758,1,നിങ്ങളുടെ axis bank അക്കൗണ്ട് മരവിപ്പിച്ചു. പരിശോധിക്കാൻ: http:/claim-prize.top 7758,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
আপোনাৰ Axis Bank একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: http://bit.ly/update-now 3789,1,আপোনাৰ axis bank একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: http:/bit.ly/update-now 3789,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
সহায়ৰ বাবে ধন্যবাদ। 6348,0,সহায়ৰ বাবে ধন্যবাদ। 6348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
আজ কি দেখা হবে? 6334,0,আজ কি দেখা হবে? 6334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
જન્મદિવસની ખૂબ ખૂબ શુભેચ્છાઓ! 5200,0,જન્મદિવસની ખૂબ ખૂબ શુભેચ્છાઓ! 5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Your PayPal account is locked. Verify at https://verify-secure.in,1,your paypal account is locked. verify at https:/verify-secure.in,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: http://bit.ly/update-now 2826,1,അടിയന്തിരം: നിങ്ങളുടെ kyc അപ്ഡേറ്റ് ചെയ്യുക: http:/bit.ly/update-now 2826,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
ଅଭିନ୍ଦନ! ଆପଣ 25000 BDT ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: http://bit.ly/update-now,1,ଅଭିନ୍ଦନ! ଆପଣ 25000 bdt ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: http:/bit.ly/update-now,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0
আমি আজিয়েই লগ পাম নেকি? 4358,0,আমি আজিয়েই লগ পাম নেকি? 4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Congratulations! You won 50000 INR. Claim: https://short.url/pay-bill,1,congratulations! you won 50000 inr. claim: https:/short.url/pay-bill,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
Bangalore-ত বৰষুণ দিছে নেকি?,0,bangalore-ত বৰষুণ দিছে নেকি?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Are we meeting for lunch at 5 PM? 2080,0,are we meeting for lunch at 5 pm? 2080,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
அவசரம்: உங்கள் KYC-ஐ உடனே புதுப்பிக்கவும்: http://goo.gl/verify-account 2290,1,அவசரம்: உங்கள் kyc-ஐ உடனே புதுப்பிக்கவும்: http:/goo.gl/verify-account 2290,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0
तुमचा Delhivery पार्सल थांबला आहे. शुल्क भरा: http://goo.gl/verify-account,1,तुमचा delhivery पार्सल थांबला आहे. शुल्क भरा: http:/goo.gl/verify-account,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: https://verify-secure.in 3219,1,জৰুৰী: আপোনাৰ kyc আপডেট কৰক: https:/verify-secure.in 3219,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
জন্মদিনৰ শুভকামনা জনালোঁ! 3718,0,জন্মদিনৰ শুভকামনা জনালোঁ! 3718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
ଅଭିନ୍ଦନ! ଆପଣ 50000 BDT ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: http://claim-prize.top,1,ଅଭିନ୍ଦନ! ଆପଣ 50000 bdt ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: http:/claim-prize.top,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
मी घरी पोहोचलो. 6439,0,मी घरी पोहोचलो. 6439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Hyderabad ಗೆ ಯಾವಾಗ ಬರುತ್ತೀರಿ? 6887,0,hyderabad ಗೆ ಯಾವಾಗ ಬರುತ್ತೀರಿ? 6887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
आपके Swiggy खाते में संदिग्ध गतिविधि। जांचें: http://claim-prize.top,1,आपके swiggy खाते में संदिग्ध गतिविधि। जांचें: http:/claim-prize.top,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 8463,0,ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 8463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 9133,0,ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 9133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 4103,0,നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Ahmedabad-ত বৰষুণ দিছে নেকি? 2035,0,ahmedabad-ত বৰষুণ দিছে নেকি? 2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
તાકીદે: તમારું KYC અપડેટ કરો: http://bit.ly/update-now 9793,1,તાકીદે: તમારું kyc અપડેટ કરો: http:/bit.ly/update-now 9793,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
জন্মদিনৰ শুভেচ্ছা! ভাল দিন কটাওক,0,জন্মদিনৰ শুভেচ্ছা! ভাল দিন কটাওক,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
మనం సాయంత్రం కలుద్దామా? 5322,0,మనం సాయంత్రం కలుద్దామా? 5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 6009,0,ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 6009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
கார் சர்வீஸ் நாளை காலை 10 மணிக்கு,0,கார் சர்வீஸ் நாளை காலை 10 மணிக்கு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
నేను ఇంటికి చేరుకున్నాను. 5781,0,నేను ఇంటికి చేరుకున్నాను. 5781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
माँ ने फोन किया था,0,माँ ने फोन किया था,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
मदद के लिए धन्यवाद। 6766,0,मदद के लिए धन्यवाद। 6766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 3597,0,ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Unusual login in your Airtel account. Check: https://verify-secure.in,1,unusual login in your airtel account. check: https:/verify-secure.in,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 6638,0,ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Your ICICI account is locked. Verify at http://tinyurl.com/secure-login,1,your icici account is locked. verify at http:/tinyurl.com/secure-login,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Are we meeting for lunch at Monday? 5384,0,are we meeting for lunch at monday? 5384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 9881,0,ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 9881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
জরুরী: আপনার KYC আপডেট করুন: https://short.url/pay-bill,1,জরুরী: আপনার kyc আপডেট করুন: https:/short.url/pay-bill,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
