text,label
మీ Shiprocket పార్శిల్ ఆగిపోయింది. చెల్లించండి: http://tinyurl.com/secure-login,1
જન્મદિવસની ખૂબ ખૂબ શુભેચ્છાઓ! 8663,0
ಅಭಿನಂದನೆಗಳು! ನೀವು 10000 Rs ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://tinyurl.com/secure-login 4109,1
Congratulations! You won 100000 INR. Claim: http://goo.gl/verify-account,1
मदद के लिए धन्यवाद। 8591,0
जन्मदिन की बहुत-बहुत बधाई! 8820,0
ജന്മദിനാശംസകൾ! 8804,0
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: https://verify-secure.in 9308,1
वाढदिवसाच्या हार्दिक शुभेच्छा! 9875,0
તમારું એકાઉન્ટ સસ્પેન્ડ કરવામાં આવ્યું છે. અહીં ક્લિક કરો,1
మీ IDFC First ఖాతా నిలిపివేయబడింది. ధృవీకరించండి: https://verify-secure.in 9709,1
तुमचा BlueDart पार्सल थांबला आहे. शुल्क भरा: http://tinyurl.com/secure-login,1
உங்கள் Federal Bank கணக்கு முடக்கப்பட்டுள்ளது. சரிபார்க்க: http://tinyurl.com/secure-login,1
অনুগ্ৰহ কৰি ফাইলটো পঠাওক। 7399,0
آپ کا DHL پارسل رکا ہوا ہے۔ فیس ادا کریں: http://tinyurl.com/secure-login 6281,1
অনুগ্ৰহ কৰি ফাইলটো পঠাওক। 1904,0
Chennai का मौसम कैसा है?,0
Congratulations! You won 25000 BDT. Claim: http://claim-prize.top,1
ਤੁਹਾਡੇ Amazon ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: https://bank-kyc.net,1
உதவிக்கு நன்றி. 3792,0
Jaipur ଯାତ୍ରା କେମିତି ଥିଲା?,0
வாழ்த்துக்கள்! நீங்கள் 75000 INR வென்றுள்ளீர்கள். பெற: https://bank-kyc.net 6429,1
సహాయం చేసినందుకు ధನ್ಯవాదాలు. 2166,0
Chennai કેવું છે? 7982,0
अभिनंदन! तुम्ही 10000 INR जिंकले आहेत. मिळवा: http://tinyurl.com/secure-login 7238,1
আজ কি দেখা হবে? 2394,0
ଜନ୍ମଦିନର ଅନେକ ଅନେକ ଶੁଭେଚ୍ଛା! 6874,0
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 7378,0
ଆପଣଙ୍କ Jio ଆକାଉଣ୍ଟରେ ଅସ୍ୱାଭାବିକ କାର୍ଯ୍ୟକଳାପ। ଦେଖନ୍ତୁ: http://tinyurl.com/secure-login,1
તમારું Canara Bank ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: https://short.url/pay-bill,1
আজ কি দেখা হবে? 8393,0
இன்று நாம் சந்திக்கலாமா? 9848,0
மின்சாரக் கட்டணம் 15ஆம் தேதி செலுத்த வேண்டும்,0
வீடு வந்து சேர்ந்தேன். 2872,0
সাহায্যের জন্য ধন্যবাদ। 1476,0
فوری: اپنا KYC اپ ڈیٹ کریں: http://tinyurl.com/secure-login 7059,1
آپ کے Uber اکاؤنٹ میں مشکوک سرگرمی۔ چیک کریں: https://short.url/pay-bill,1
ଆପଣଙ୍କ Axis Bank ଆକାଉଣ୍ଟ୍ ବନ୍ଦ କରାଯାଇଛି। ଯାଞ୍ଚ କରନ୍ତୁ: http://bit.ly/update-now 7250,1
ನಿಮ್ಮ IndusInd ಖಾತೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ. ಪರಿಶೀಲಿಸಿ: http://goo.gl/verify-account,1
আইসিআইসিআই: কার্ড ব্লক হবে। পুনরায় সক্রিয় করুন,1
பிறந்தநாள் வாழ்த்துக்கள்! 3590,0
ଜରୁରୀ: ଆପଣଙ୍କ KYC ଅପଡੇଟ୍ କରନ୍ତୁ: https://verify-secure.in 9259,1
तुमचा Shiprocket पार्सल थांबला आहे. शुल्क भरा: https://bank-kyc.net,1
দয়া করে ফাইলটা পাঠাও। 8257,0
ଜନ୍ମଦିନର ଶୁଭେଚ୍ଛା! ଭଲ ଦିନ ଯାଉ,0
آئی سی آئی سی آئی: کارڈ بلاک ہو جائے گا۔ دوبارہ فعال کریں,1
ਤੁਹਾਡਾ Axis Bank ਖਾਤਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਦੇਖੋ: http://tinyurl.com/secure-login,1
সুৰক্ষা সতৰ্কতা: অস্বাভাৱিক কাৰ্যকলাপ। তৎক্ষণাৎ পৰীক্ষা কৰক,1
നിങ്ങളുടെ Netflix അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: https://short.url/pay-bill 8904,1
کیا ہم آج مل رہے ہیں؟ 7768,0
مدد کے لیے شکریہ۔ 5857,0
আপনার BoB অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https://bank-kyc.net,1
तुमचा XpressBees पार्सल थांबला आहे. शुल्क भरा: http://claim-prize.top 9153,1
आपण आज भेटणार आहोत का? 5694,0
آپ کے Amazon اکاؤنٹ میں مشکوک سرگرمی۔ چیک کریں: https://short.url/pay-bill,1
தயவுசெய்து கோப்பை அனுப்பவும். 8161,0
ଆମେ ଆଜି ଦେଖା ହେବା କି? 3439,0
உங்கள் Airtel கணக்கில் அசாதாரண செயல்பாடு. சரிபார்க்க: https://verify-secure.in,1
আপনার ICICI অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https://short.url/pay-bill,1
तुमच्या Hotstar खात्यात संशयास्पद हालचाल. तपासा: http://bit.ly/update-now,1
பிறந்தநாள் வாழ்த்துக்கள்! 9729,0
Unusual login in your Swiggy account. Check: https://bank-kyc.net,1
मी घरी पोहोचलो. 5338,0
வாழ்த்துக்கள்! நீங்கள் 10000 INR வென்றுள்ளீர்கள். பெற: https://bank-kyc.net,1
Hyderabad-তে কেমন আছো? 2958,0
ଅଭିନ୍ଦନ! ଆପଣ 100000 Rs ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: http://claim-prize.top,1
જન્મદિવસની ખૂબ ખૂબ શુભેચ્છાઓ! 5200,0
സഹായത്തിന് നന്ദی. 9329,0
मदद के लिए धन्यवाद। 4688,0
आपका Axis Bank खाता ब्लॉक कर दिया गया है। यहाँ सत्यापित करें: http://tinyurl.com/secure-login,1
आपण आज भेटणार आहोत का? 6932,0
ਜਰੂਰੀ: ਆਪਣਾ KYC ਅਪਡੇਟ ਕਰੋ: http://claim-prize.top 1896,1
તમારું IndusInd ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: http://claim-prize.top,1
Bangalore ଯାତ୍ରା କେମିତି ଥିଲା? 5851,0
Hyderabad ਕਿਵੇਂ ਹੈ?,0
ଆପଣଙ୍କ Shiprocket ପାର୍ସଲ୍ ଅଟକି ରହିଛି। ଶୁଳ୍କ ଦିଅନ୍ତୁ: http://goo.gl/verify-account,1
Team meeting at 4 PM today via Zoom,0
Mumbai-তে কেমন আছো?,0
শুভ জন্মদিন! 6059,0
मदद के लिए धन्यवाद। 6766,0
जिम मेंबरशिप अगले हफ्ते खत्म हो रही है,0
Pune-ൽ മഴയുണ്ടോ? 6550,0
ଜରୁରୀ: ଆପଣଙ୍କ KYC ଅପଡੇଟ୍ କରନ୍ତୁ: https://bank-kyc.net,1
ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 1508,0
ଜନ୍ମଦିନର ଅନେକ ଅନେକ ଶੁଭେଚ୍ଛା! 4348,0
જન્મદિવસની ખૂબ ખૂબ શુભેચ્છાઓ! 2499,0
దయచేసి ఫైల్ పంపండి. 7105,0
Bangalore-ত বৰষুণ দিছে নেকি? 6552,0
அம்மா போன் செய்தார்கள்,0
ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 3926,0
जन्मदिन की बहुत-बहुत बधाई! 9760,0
Pune ਕਿਵੇਂ ਹੈ?,0
તાકીદે: તમારું KYC અપડેટ કરો: http://tinyurl.com/secure-login 1842,1
ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 2759,0
সহায়ৰ বাবে ধন্যবাদ। 9406,0
آپ کا IDFC First اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کریں: https://short.url/pay-bill,1
জন্মদিনৰ শুভকামনা জনালোঁ! 2548,0
আপনার ICICI অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https://bank-kyc.net,1
অভিনন্দন! আপুনি 50000 ₹ জিকিছে। ইয়াত পাওক: https://bank-kyc.net,1
Pune ଯାତ୍ରା କେମିତି ଥିଲା? 7832,0
ଜରୁରୀ: ଆପଣଙ୍କ KYC ଅପଡੇଟ୍ କରନ୍ତୁ: http://goo.gl/verify-account 8501,1
Kolkata-ত বৰষুণ দিছে নেকি? 2930,0
ತುರ್ತು: ನಿಮ್ಮ KYC ನವೀಕರಿಸಿ: http://tinyurl.com/secure-login,1
જન્મદિવસની ખૂબ ખૂબ શુભેચ્છાઓ! 2366,0
जन्मदिन की बहुत-बहुत बधाई! 3672,0
Jaipur-ত বৰষুণ দিছে নেকি?,0
कृपया मुझे फाइल भेजें। 2843,0
URGENT: Your Axis Bank KYC is pending. Update now: http://bit.ly/update-now,1
بس ٹکٹ بک کر لیا,0
वाढदिवसाच्या हार्दिक शुभेच्छा! 2416,0
வாழ்த்துக்கள்! நீங்கள் 25000 INR வென்றுள்ளீர்கள். பெற: https://bank-kyc.net 3578,1
জরুরী: আপনার KYC আপডেট করুন: http://bit.ly/update-now 9643,1
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು! ಒಳ್ಳೆಯ ದಿನವಾಗಲಿ,0
ଅଭିନ୍ଦନ! ଆପଣ 25000 INR ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: http://goo.gl/verify-account,1
আপনার Shiprocket পার্সেল আটকে আছে। টাকা জমা দিন: http://bit.ly/update-now 3786,1
آپ کے Hotstar اکاؤنٹ میں مشکوک سرگرمی۔ چیک کریں: http://claim-prize.top,1
জন্মদিনৰ শুভকামনা জনালোঁ! 7736,0
দয়া করে ফাইলটা পাঠাও। 6885,0
জরুরী: আপনার KYC আপডেট করুন: http://claim-prize.top 9532,1
অভিনন্দন! আপনি 50000 Rs জিতেছেন। এখানে পান: https://verify-secure.in,1
బస్ టికెట్ బుక్ చేసాను,0
SBI Alert: Complete KYC update within 48 hours,1
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://bit.ly/update-now 7024,1
ਕੀ ਤੁਸੀਂ ਉਹ ਫਾਇਲਾਂ ਭੇਜ ਸਕਦੇ ਹੋ?,0
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು! 7220,0
فوری: اپنا KYC اپ ڈیٹ کریں: http://claim-prize.top 7127,1
Thanks for the gift! 6305,0
فوری: اپنا KYC اپ ڈیٹ کریں: http://claim-prize.top 3035,1
आपके Google खाते में संदिग्ध गतिविधि। जांचें: https://verify-secure.in,1
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: https://bank-kyc.net 8891,1
வாழ்த்துக்கள்! நீங்கள் 10000 Rs வென்றுள்ளீர்கள். பெற: http://tinyurl.com/secure-login,1
ଆପଣଙ୍କ ବ୍ୟାଙ୍କ ଖାତା ବନ୍ଦ କରାଯିବ। ତୁରନ୍ତ କ୍ଲିକ୍ କରନ୍ତୁ,1
अभिनंदन! तुम्ही 100000 BDT जिंकले आहेत. मिळवा: https://verify-secure.in,1
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: https://short.url/pay-bill,1
మీ Snapchat ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: http://goo.gl/verify-account 1267,1
അഭിനന്ദനങ്ങൾ! നിങ്ങൾ 50000 ₹ നേടിയിരിക്കുന്നു. ക്ലെയിം ചെയ്യാൻ: https://short.url/pay-bill,1
Unusual login in your Spotify account. Check: https://verify-secure.in,1
Lucknow کا سفر کیسا رہا؟ 6132,0
Your Axis Bank account is locked. Verify at http://claim-prize.top,1
ଆପଣଙ୍କ Jio ଆକାଉଣ୍ଟରେ ଅସ୍ୱାଭାବିକ କାର୍ଯ୍ୟକଳାପ। ଦେଖନ୍ତୁ: http://bit.ly/update-now,1
বাড়ি পৌঁছে গেছি। 5851,0
ଅଭିନ୍ଦନ! ଆପଣ 100000 BDT ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: http://goo.gl/verify-account,1
আজ রাতে রেস্তোরাঁয় দেখা হবে,0
Package from Delhivery is delayed. Pay fee: http://tinyurl.com/secure-login,1
ਜਰੂਰੀ: ਆਪਣਾ KYC ਅਪਡੇਟ ਕਰੋ: http://tinyurl.com/secure-login 5693,1
సహాయం చేసినందుకు ధನ್ಯవాదాలు. 6480,0
ನಿಮ್ಮ XpressBees ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: https://bank-kyc.net,1
Package from Shiprocket is delayed. Pay fee: http://goo.gl/verify-account 5275,1
ਜਰੂਰੀ: ਆਪਣਾ KYC ਅਪਡੇਟ ਕਰੋ: https://verify-secure.in,1
இன்று நாம் சந்திக்கலாமா? 6972,0
உதவிக்கு நன்றி. 7066,0
જન્મદિવસની ખૂબ ખૂબ શુભેચ્છાઓ! 2188,0
আজ কি দেখা হবে? 3848,0
పుట్టినరోజు శుభాకాంక్షలు! 9692,0
Pune பயணம் எப்படி இருந்தது? 2213,0
మీ ICICI ఖాతా నిలిపివేయబడింది. ధృవీకరించండి: https://bank-kyc.net,1
আপোনাৰ Amazon পাৰ্চেলটো ৰৈ আছে। মাছুল জমা দিয়ক: https://short.url/pay-bill,1
வாழ்த்துக்கள்! நீங்கள் 5000 BDT வென்றுள்ளீர்கள். பெற: http://claim-prize.top,1
Thanks for the gift! 1445,0
ਪਾਰਸਲ ਡਿਲੀਵਰ ਹੋ ਗਿਆ,0
আপোনাৰ Zomato একাউণ্টত অস্বাভাৱিক কাৰ্যকলাপ। চাওক: http://goo.gl/verify-account,1
ನಾವು ಇಂದು ಭೇಟಿಯಾಗೋಣವೇ? 9817,0
অভিনন্দন! আপনি 100000 Rs জিতেছেন। এখানে পান: http://bit.ly/update-now,1
வாழ்த்துக்கள்! நீங்கள் 5000 Rs வென்றுள்ளீர்கள். பெற: http://bit.ly/update-now,1
તમારું Federal Bank ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: https://short.url/pay-bill 5525,1
ଜରୁରୀ: ଆପଣଙ୍କ KYC ଅପଡੇଟ୍ କରନ୍ତୁ: https://short.url/pay-bill 3435,1
તમારા Airtel ખાતામાં શંકાસ્પદ લોગિન. તપાસો: http://bit.ly/update-now,1
Package from FedEx is delayed. Pay fee: https://short.url/pay-bill,1
உங்கள் Shiprocket பார்சல் நிறுத்தி வைக்கப்பட்டுள்ளது. கட்டணம் செலுத்த: https://bank-kyc.net 8268,1
ਤੁਹਾਡਾ Amazon ਪਾਰਸਲ ਰੁਕਿਆ ਹੋਇਆ ਹੈ। ਫੀਸ ਭਰੋ: http://goo.gl/verify-account,1
আজ কি দেখা হবে? 4551,0
জরুরী: আপনার KYC আপডেট করুন: http://tinyurl.com/secure-login 1270,1
ನಾವು ಇಂದು ಭೇಟಿಯಾಗೋಣವೇ? 5331,0
ପାର୍ସଲ ଡେଲିଭରି ହୋଇଛି,0
Delhi ಗೆ ಯಾವಾಗ ಬರುತ್ತೀರಿ?,0
आपण आज भेटणार आहोत का? 6582,0
Pune-তে কেমন আছো? 3283,0
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ.,0
ଜରୁରୀ: ଆପଣଙ୍କ KYC ଅପଡੇଟ୍ କରନ୍ତୁ: https://verify-secure.in 2942,1
ഇന്നലെ സഹായിച്ചതിന് നന്ദി,0
ಅಭಿನಂದನೆಗಳು! ನೀವು 10000 Rs ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: https://bank-kyc.net,1
मदतीबद्दल धन्यवाद. 8072,0
ଆପଣଙ୍କ PNB ଆକାଉଣ୍ଟ୍ ବନ୍ଦ କରାଯାଇଛି। ଯାଞ୍ଚ କରନ୍ତୁ: https://verify-secure.in,1
ಅಭಿನಂದನೆಗಳು! ನೀವು 75000 ₹ ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://claim-prize.top 5826,1
ICICI: Your card will be blocked. Click to reactivate,1
अति आवश्यक: आपका KYC अधूरा है। अभी अपडेट करें: http://claim-prize.top 7283,1
ಆಸ್ಪತ್ರೆಗೆ ಹೋಗಬೇಕು,0
ತುರ್ತು: ನಿಮ್ಮ KYC ನವೀಕರಿಸಿ: https://bank-kyc.net 2797,1
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ?,0
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 8463,0
Jaipur-ൽ മഴയുണ്ടോ? 9589,0
வீடு வந்து சேர்ந்தேன். 1720,0
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 1203,0
Chennai ಗೆ ಯಾವಾಗ ಬರುತ್ತೀರಿ? 2867,0
آپ کا Kotak اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کریں: https://short.url/pay-bill,1
घर पहुँच गया हूँ। 9487,0
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 9029,0
ನಾನು ಮನೆ ತಲುಪಿದ್ದೇನೆ. 8381,0
Pune ಗೆ ಯಾವಾಗ ಬರುತ್ತೀರಿ?,0
প্যাকেজ ডেলিভার হয়ে গেছে,0
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 8378,0
অনুগ্ৰহ কৰি ফাইলটো পঠাওক। 4509,0
Final notice: Your Jio membership expires today. Renew: http://goo.gl/verify-account 8609,1
অনুগ্ৰহ কৰি ফাইলটো পঠাওক।,0
ଦୟାକରି ଫାଇଲ୍ ପଠାନ୍ତୁ। 2322,0
तातडीचे: तुमचे KYC अपडेट करा: http://tinyurl.com/secure-login 8661,1
ಬಸ್ ಟಿಕೆಟ್ ಬುಕ್ ಮಾಡಿದ್ದೇನೆ,0
నేను ఇంటికి చేరుకున్నాను. 5781,0
আপনার Yes Bank অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: http://claim-prize.top,1
ਤੁਹਾਡੇ Jio ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: http://tinyurl.com/secure-login 4233,1
मी घरी पोहोचलो. 6185,0
অভিনন্দন! আপুনি 10000 BDT জিকিছে। ইয়াত পাওক: http://tinyurl.com/secure-login,1
സഹായത്തിന് നന്ദی. 1315,0
মই ঘৰ পাইছোঁ। 3434,0
আপোনাৰ Kotak একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: http://bit.ly/update-now,1
URGENT: Your BoB KYC is pending. Update now: http://tinyurl.com/secure-login 4056,1
పుట్టినరోజు శుభాకాంక్షలు! 3348,0
તમારા Netflix ખાતામાં શંકાસ્પદ લોગિન. તપાસો: https://verify-secure.in,1
कृपया मुझे फाइल भेजें। 3456,0
ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 6638,0
പരീക്ഷാ ഫലം നാളെ,0
வீடு வந்து சேர்ந்தேன். 4002,0
ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 8862,0
Pune-ൽ മഴയുണ്ടോ? 8761,0
ನಿಮ್ಮ Prime Video ಖಾತೆಯಲ್ಲಿ ಅಸಹಜ ಚಟುವಟಿಕೆ. ಪರಿಶೀಲಿಸಿ: https://verify-secure.in,1
سالگرہ مبارک! 5453,0
ಎಚ್‌ಡಿಎಫ್‌ಸಿ ಬ್ಯಾಂಕ್: ನಿಮ್ಮ ಖಾತೆ ಲಾಕ್ ಆಗುತ್ತದೆ. ವೆರಿಫೈ ಮಾಡಿ,1
Ahmedabad કેવું છે?,0
உங்கள் Hotstar கணக்கில் அசாதாரண செயல்பாடு. சரிபார்க்க: http://goo.gl/verify-account,1
کیا ہم آج مل رہے ہیں؟ 5206,0
మీ బ్యాంక్ ఖాతా మూసివేయబడుతుంది. వెంటనే క్లిక్ చేయండి,1
Mumbai-তে কেমন আছো? 8538,0
Hyderabad ଯାତ୍ରା କେମିତି ଥିଲା? 3950,0
कृपया मुझे फाइल भेजें। 2520,0
ਜਰੂਰੀ: ਆਪਣਾ KYC ਅਪਡੇਟ ਕਰੋ: http://goo.gl/verify-account 6016,1
ਤੁਹਾਡੇ Netflix ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: http://claim-prize.top 7702,1
سیکیورٹی انتباہ: غیر معمولی سرگرمی۔ فوری طور پر تصدیق کریں,1
ನಾನು ಮನೆ ತಲುಪಿದ್ದೇನೆ. 2199,0
آپ کا FedEx پارسل رکا ہوا ہے۔ فیس ادا کریں: http://claim-prize.top,1
பிறந்தநாள் வாழ்த்துக்கள்! 2100,0
మనం సాయంత్రం కలుద్దామా? 2033,0
ଦୟାକରି ଫାଇଲ୍ ପଠାନ୍ତୁ। 7972,0
Happy birthday! Have a great one.,0
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: https://bank-kyc.net,1
ನಿಮ್ಮ Google ಖಾತೆಯಲ್ಲಿ ಅಸಹಜ ಚಟುವಟಿಕೆ. ಪರಿಶೀಲಿಸಿ: http://claim-prize.top,1
আমি আজিয়েই লগ পাম নেকি? 6771,0
अति आवश्यक: आपका KYC अधूरा है। अभी अपडेट करें: http://tinyurl.com/secure-login 6469,1
ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 2967,0
మనం సాయంత్రం కలుద్దామా? 4127,0
کل کی مدد کے لیے شکریہ,0
مبارک ہو! آپ نے 50000 Rs جیتے ہیں۔ کلیم کریں: https://bank-kyc.net,1
ਤੁਹਾਡੇ Netflix ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: http://claim-prize.top,1
તમારું FedEx પાર્સલ અટકી ગયું છે. ચુકવણી કરો: http://goo.gl/verify-account 8480,1
பள்ளி விளையாட்டு போட்டி நாளை,0
అభినందనలు! మీరు 5000 INR గెలుచుకున్నారు. క్లెయిమ్ చేయండి: http://claim-prize.top,1
আপোনাৰ IDFC First একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: https://bank-kyc.net,1
ମୁଁ ଘରେ ପହଞ୍ଚି ଗଲିଣି। 3902,0
میں گھر پہنچ گیا ہوں۔ 4610,0
Chennaiలో వాతావరణం ఎలా ఉంది?,0
మీ Netflix ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: https://short.url/pay-bill,1
ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 8308,0
મહેરબાની કરીને ફાઇલ મોકલો. 4101,0
મદદ માટે આભાર. 5675,0
आपण आज भेटणार आहोत का? 1817,0
Lucknowలో వాతావరణం ఎలా ఉంది?,0
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 4349,0
শুভ জন্মদিন! 4031,0
உங்கள் FedEx பார்சல் நிறுத்தி வைக்கப்பட்டுள்ளது. கட்டணம் செலுத்த: https://bank-kyc.net,1
ମୁଁ ଘରେ ପହଞ୍ଚି ଗଲିଣି। 4029,0
Bangalore-তে কেমন আছো? 9313,0
ഞാൻ വീട്ടിലെത്തി. 8364,0
നിങ്ങളുടെ HSBC അക്കൗണ്ട് മരവിപ്പിച്ചു. പരിശോധിക്കാൻ: http://tinyurl.com/secure-login,1
মই ঘৰ পাইছোঁ। 2642,0
براہ کرم فائل بھیج دیں۔ 9323,0
வீடு வந்து சேர்ந்தேன்.,0
আপনার Kotak অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: http://bit.ly/update-now 7040,1
ഞാൻ വീട്ടിലെത്തി. 7235,0
ನಿಮ್ಮ IndusInd ಖಾತೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ. ಪರಿಶೀಲಿಸಿ: http://goo.gl/verify-account 1030,1
సహాయం చేసినందుకు ధನ್ಯవాదాలు. 4671,0
దయచేసి ఫైల్ పంపండి. 6199,0
നിങ്ങളുടെ Delhivery പാഴ്സൽ തടഞ്ഞുവെച്ചിരിക്കുന്നു. പണമടയ്ക്കുക: https://bank-kyc.net,1
സഹായത്തിന് നന്ദی. 5874,0
మీ Shiprocket పార్శిల్ ఆగిపోయింది. చెల్లించండి: http://claim-prize.top 8896,1
वाढदिवसाच्या हार्दिक शुभेच्छा! 2890,0
ਜਨਮਦਿਨ ਮੁਬਾਰਕ! 7992,0
Mumbai-ত বৰষুণ দিছে নেকি? 9411,0
آپ کا Yes Bank اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کریں: http://tinyurl.com/secure-login,1
ತುರ್ತು: ನಿಮ್ಮ KYC ನವೀಕರಿಸಿ: http://tinyurl.com/secure-login 6100,1
તમારું Shiprocket પાર્સલ અટકી ગયું છે. ચુકવણી કરો: http://claim-prize.top,1
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 4128,0
మీ పార్శిల్ పెండింగ్‌లో ఉంది. చెల్లింపు వివరాలను నవీకరించండి,1
ਤੁਹਾਡੇ Hotstar ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: http://goo.gl/verify-account,1
মই ঘৰ পাইছোঁ। 2179,0
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: http://goo.gl/verify-account 3418,1
దయచేసి ఫైల్ పంపండి. 2329,0
ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 2754,0
ଅଭିନ୍ଦନ! ଆପଣ 25000 ₹ ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: https://bank-kyc.net,1
શું આપણે આજે મળીશું? 4745,0
Thanks for the gift! 4826,0
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 5233,0
PNB: Your account is under review. Verify immediately,1
ଜନ୍ମଦିନର ଅନେକ ଅନେକ ଶੁଭେଚ୍ଛା! 8284,0
ജന്മദിനാശംസകൾ! 2427,0
گاڑی کی سروس کل صبح 10 بجے,0
سالگرہ مبارک! 4009,0
آپ کا Delhivery پارسل رکا ہوا ہے۔ فیس ادا کریں: https://verify-secure.in,1
தயவுசெய்து கோப்பை அனுப்பவும். 8631,0
Jaipur ਕਿਵੇਂ ਹੈ? 1584,0
মই ঘৰ পাইছোঁ। 5618,0
અભિનંદન! તમે 50000 INR જીત્યા છે. મેળવો: https://verify-secure.in,1
നിങ്ങളുടെ Jio അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: http://claim-prize.top,1
সাহায্যের জন্য ধন্যবাদ। 1656,0
آپ کا BlueDart پارسل رکا ہوا ہے۔ فیس ادا کریں: https://short.url/pay-bill,1
పుట్టినరోజు శుభాకాంక్షలు! 5832,0
فوری: اپنا KYC اپ ڈیٹ کریں: https://bank-kyc.net 1082,1
