text,label,clean_text,url_count,dot_count,has_at_symbol,urgency_flag,threat_flag,suspicious_domain_flag,caps_word_count,digit_count,special_char_count
ಅಮ್ಮ ಫೋನ್ ಮಾಡಿದ್ದರು,0,ಅಮ್ಮ ಫೋನ್ ಮಾಡಿದ್ದರು,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Your package is pending. Update payment details,1,your package is pending. update payment details,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
डॉक्टरांची भेट संध्याकाळी,0,डॉक्टरांची भेट संध्याकाळी,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
আপোনাৰ গেছ ছাবছিডি বন্ধ হ'ব। আপডেট কৰক,1,আপোনাৰ গেছ ছাবছিডি বন্ধ হ'ব। আপডেট কৰক,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
बैंक ऑफ इंडिया: आपका KYC पेंडिंग है। अभी अपडेट करें,1,बैंक ऑफ इंडिया: आपका kyc पेंडिंग है। अभी अपडेट करें,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ਬੱਸ ਟਿਕਟ ਬੁੱਕ ਕੀਤੀ,0,ਬੱਸ ਟਿਕਟ ਬੁੱਕ ਕੀਤੀ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
അമ്മ ഫോൺ ചെയ്തിരുന്നു,0,അമ്മ ഫോൺ ചെയ്തിരുന്നു,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
પેટીએમ: તમારા વોલેટમાં 500 રૂપિયા બોનસ. ક્લેઈમ કરો,1,પેટીએમ: તમારા વોલેટમાં 500 રૂપિયા બોનસ. ક્લેઈમ કરો,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
എച്ച്‌ഡിഎഫ്‌സി ബാങ്ക്: നിങ്ങളുടെ അക്കൗണ്ട് ലോക്ക് ആകും. വെരിഫൈ ചെയ്യുക,1,എച്ച്‌ഡിഎഫ്‌സി ബാങ്ക്: നിങ്ങളുടെ അക്കൗണ്ട് ലോക്ക് ആകും. വെരിഫൈ ചെയ്യുക,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕಾರ್ ಸರ್ವೀಸ್ ನಾಳೆ ಬೆಳಿಗ್ಗೆ 10 ಗಂಟೆಗೆ,0,ಕಾರ್ ಸರ್ವೀಸ್ ನಾಳೆ ಬೆಳಿಗ್ಗೆ 10 ಗಂಟೆಗೆ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
फाइल भेज दी है। चेक करो,0,फाइल भेज दी है। चेक करो,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ଆପଣଙ୍କ ଖାତା ସ୍ଥଗିତ ହୋଇଛି। ଏଠାରେ କ୍ଲିକ୍ କରନ୍ତୁ,1,ଆପଣଙ୍କ ଖାତା ସ୍ଥଗିତ ହୋଇଛି। ଏଠାରେ କ୍ଲିକ୍ କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
కార్ సర్వీస్ రేపు ఉదయం 10 గంటలకు,0,కార్ సర్వీస్ రేపు ఉదయం 10 గంటలకు,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
আপনার মোবাইল নম্বর ব্লক হবে। রিচার্জ করুন,1,আপনার মোবাইল নম্বর ব্লক হবে। রিচার্জ করুন,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ପେଟିଏମ: ଆପଣଙ୍କ ୱାଲେଟରେ 500 ଟଙ୍କା ବୋନସ। କ୍ଲେମ କରନ୍ତୁ,1,ପେଟିଏମ: ଆପଣଙ୍କ ୱାଲେଟରେ 500 ଟଙ୍କା ବୋନସ। କ୍ଲେମ କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
যোৱাকালি সহায়ৰ বাবে ধন্যবাদ,0,যোৱাকালি সহায়ৰ বাবে ধন্যবাদ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
पेटीएम: तुमच्या वॉलेटमध्ये 500 रुपये बोनस। क्लेम करा,1,पेटीएम: तुमच्या वॉलेटमध्ये 500 रुपये बोनस। क्लेम करा,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
अभिनंदन! तुम्ही 50000 रुपये जिंकले आहेत। आता दावा करा,1,अभिनंदन! तुम्ही 50000 रुपये जिंकले आहेत। आता दावा करा,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
फ्लिपकार्ट: तुम्हाला 50% डिस्काउंट कुपन मिळाले। आता वापरा,1,फ्लिपकार्ट: तुम्हाला 50% डिस्काउंट कुपन मिळाले। आता वापरा,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
অভিনন্দন! আপুনি 50000 টকা জিকিছে। এতিয়াই দাবী কৰক,1,অভিনন্দন! আপুনি 50000 টকা জিকিছে। এতিয়াই দাবী কৰক,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
भाजी आणायला विसरू नकोस,0,भाजी आणायला विसरू नकोस,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಪೇಟಿಎಂ: ನಿಮ್ಮ ವಾಲೆಟ್‌ನಲ್ಲಿ 500 ರೂಪಾಯಿ ಬೋನಸ್. ಕ್ಲೈಮ್ ಮಾಡಿ,1,ಪೇಟಿಎಂ: ನಿಮ್ಮ ವಾಲೆಟ್‌ನಲ್ಲಿ 500 ರೂಪಾಯಿ ಬೋನಸ್. ಕ್ಲೈಮ್ ಮಾಡಿ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
പരീക്ഷാ ഫലം നാളെ,0,പരീക്ഷാ ഫലം നാളെ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Your subscription renews on March 1st,0,your subscription renews on march 1st,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ફ્લિપકાર્ટ: તમને 50% ડિસ્કાઉન્ટ કૂપન મળ્યું. હમણાં વાપરો,1,ફ્લિપકાર્ટ: તમને 50% ડિસ્કાઉન્ટ કૂપન મળ્યું. હમણાં વાપરો,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
आज रात्री रेस्टॉरंटमध्ये भेटू,0,आज रात्री रेस्टॉरंटमध्ये भेटू,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
آپ کی گیس سبسڈی بند ہو جائے گی۔ اپ ڈیٹ کریں,1,آپ کی گیس سبسڈی بند ہو جائے گی۔ اپ ڈیٹ کریں,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఈ రాత్రి రెస్టారెంట్‌లో కలుద్దాం,0,ఈ రాత్రి రెస్టారెంట్‌లో కలుద్దాం,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meeting reminder: Project review at 3 PM,0,meeting reminder: project review at 3 pm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ആ ഫയലുകൾ അയയ്ക്കാമോ?,0,ആ ഫയലുകൾ അയയ്ക്കാമോ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ನಿಮ್ಮ ಗ್ಯಾಸ್ ಸಬ್ಸಿಡಿ ನಿಲ್ಲುತ್ತದೆ. ಅಪ್‌ಡೇಟ್ ಮಾಡಿ,1,ನಿಮ್ಮ ಗ್ಯಾಸ್ ಸಬ್ಸಿಡಿ ನಿಲ್ಲುತ್ತದೆ. ಅಪ್‌ಡೇಟ್ ಮಾಡಿ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
পেটিএম: আপনার ওয়ালেটে 500 টাকা বোনাস। ক্লেইম করুন,1,পেটিএম: আপনার ওয়ালেটে 500 টাকা বোনাস। ক্লেইম করুন,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Zomato: Claim your 500 rupees cashback now,1,zomato: claim your 500 rupees cashback now,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು! ಒಳ್ಳೆಯ ದಿನವಾಗಲಿ,0,ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು! ಒಳ್ಳೆಯ ದಿನವಾಗಲಿ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
तुमचा गॅस सिलिंडर सबसिडी थांबेल। अपडेट करा,1,तुमचा गॅस सिलिंडर सबसिडी थांबेल। अपडेट करा,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
आपका बैंक खाता बंद कर दिया जाएगा। तुरंत क्लिक करें,1,आपका बैंक खाता बंद कर दिया जाएगा। तुरंत क्लिक करें,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
જિમ મેમ્બરશિપ આવતા અઠવાડિયે પૂરી થાય છે,0,જિમ મેમ્બરશિપ આવતા અઠવાડિયે પૂરી થાય છે,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
அந்த கோப்புகளை அனுப்ப முடியுமா?,0,அந்த கோப்புகளை அனுப்ப முடியுமா?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ट्रेन तिकीट बुक केलं,0,ट्रेन तिकीट बुक केलं,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
പാഴ്സൽ ഡെലിവറി ആയി,0,പാഴ്സൽ ഡെലിവറി ആയി,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
एचडीएफसी बँक: तुमचे खाते लॉक होईल। व्हेरिफाय करा,1,एचडीएफसी बँक: तुमचे खाते लॉक होईल। व्हेरिफाय करा,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ટ્રેન ટિકિટ બુક કરી દીધી,0,ટ્રેન ટિકિટ બુક કરી દીધી,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਤੁਹਾਡਾ ਵੋਟਰ ਆਈਡੀ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਹੁਣੇ ਪੁਸ਼ਟੀ ਕਰੋ,1,ਤੁਹਾਡਾ ਵੋਟਰ ਆਈਡੀ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਹੁਣੇ ਪੁਸ਼ਟੀ ਕਰੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
നിങ്ങളുടെ അക്കൗണ്ട് സസ്പെൻഡ് ചെയ്തു. ഇവിടെ ക്ലിക്ക് ചെയ്യുക,1,നിങ്ങളുടെ അക്കൗണ്ട് സസ്പെൻഡ് ചെയ്തു. ഇവിടെ ക്ലിക്ക് ചെയ്യുക,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
మీ ఎలక్షన్ కార్డ్ బ్లాక్ చేయబడుతుంది। ఇప్పుడే వెరిఫై చేయండి,1,మీ ఎలక్షన్ కార్డ్ బ్లాక్ చేయబడుతుంది। ఇప్పుడే వెరిఫై చేయండి,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ரேஷன் கார்டு ரத்து செய்யப்படும். இணைப்பைக் கிளிக் செய்யவும்,1,ரேஷன் கார்டு ரத்து செய்யப்படும். இணைப்பைக் கிளிக் செய்யவும்,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reminder: Car service tomorrow at 10 AM,0,reminder: car service tomorrow at 10 am,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ਫੋਨਪੇ: ਤੁਹਾਨੂੰ 5000 ਰੁਪਏ ਕੈਸ਼ਬੈਕ। ਲਿੰਕ ਤੇ ਕਲਿੱਕ ਕਰੋ,1,ਫੋਨਪੇ: ਤੁਹਾਨੂੰ 5000 ਰੁਪਏ ਕੈਸ਼ਬੈਕ। ਲਿੰਕ ਤੇ ਕਲਿੱਕ ਕਰੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
உங்கள் கணக்கு இடைநிறுத்தப்பட்டுள்ளது. இங்கே கிளிக் செய்யவும்,1,உங்கள் கணக்கு இடைநிறுத்தப்பட்டுள்ளது. இங்கே கிளிக் செய்யவும்,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ବିଜୁଳି ବିଲ 15 ତାରିଖରେ ଦେବାର ଅଛି,0,ବିଜୁଳି ବିଲ 15 ତାରିଖରେ ଦେବାର ଅଛି,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ICICI: Your card will be blocked. Click to reactivate,1,icici: your card will be blocked. click to reactivate,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
প্যাকেজ ডেলিভার হয়ে গেছে,0,প্যাকেজ ডেলিভার হয়ে গেছে,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਮਾਂ ਨੇ ਫੋਨ ਕੀਤਾ ਸੀ,0,ਮਾਂ ਨੇ ਫੋਨ ਕੀਤਾ ਸੀ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
গাড়ির সার্ভিস কাল সকাল 10টায়,0,গাড়ির সার্ভিস কাল সকাল 10টায়,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
మీ గ్యాస్ సబ్సిడీ ఆగిపోతుంది। అప్‌డేట్ చేయండి,1,మీ గ్యాస్ సబ్సిడీ ఆగిపోతుంది। అప్‌డేట్ చేయండి,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਬਿਜਲੀ ਬਿੱਲ 15 ਤਰੀਕ ਨੂੰ ਭਰਨਾ ਹੈ,0,ਬਿਜਲੀ ਬਿੱਲ 15 ਤਰੀਕ ਨੂੰ ਭਰਨਾ ਹੈ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
URGENT: Your bank account will be closed in 24 hours,1,urgent: your bank account will be closed in 24 hours,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
നിങ്ങളുടെ പാർസൽ തീർപ്പാക്കാത്തതാണ്. പേയ്മെന്റ് വിശദാംശങ്ങൾ അപ്ഡേറ്റ് ചെയ്യുക,1,നിങ്ങളുടെ പാർസൽ തീർപ്പാക്കാത്തതാണ്. പേയ്മെന്റ് വിശദാംശങ്ങൾ അപ്ഡേറ്റ് ചെയ്യുക,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
वाढदिवसाच्या शुभेच्छा! चांगला दिवस जावो,0,वाढदिवसाच्या शुभेच्छा! चांगला दिवस जावो,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ଜିମ ମେମ୍ବରସିପ ଆସନ୍ତା ସପ୍ତାହରେ ଶେଷ ହେଉଛି,0,ଜିମ ମେମ୍ବରସିପ ଆସନ୍ତା ସପ୍ତାହରେ ଶେଷ ହେଉଛି,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prescription ready for pickup at pharmacy,0,prescription ready for pickup at pharmacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ഫ്ലിപ്കാർട്ട്: നിങ്ങൾക്ക് 50% ഡിസ്കൗണ്ട് കൂപ്പൺ ലഭിച്ചു. ഇപ്പോൾ ഉപയോഗിക്കുക,1,ഫ്ലിപ്കാർട്ട്: നിങ്ങൾക്ക് 50% ഡിസ്കൗണ്ട് കൂപ്പൺ ലഭിച്ചു. ഇപ്പോൾ ഉപയോഗിക്കുക,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
আপনার প্যাকেজ আটকে আছে। পেমেন্ট বিবরণ আপডেট করুন,1,আপনার প্যাকেজ আটকে আছে। পেমেন্ট বিবরণ আপডেট করুন,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
فلپکارٹ: آپ کو 50% ڈسکاؤنٹ کوپن ملا۔ ابھی استعمال کریں,1,فلپکارٹ: آپ کو 50% ڈسکاؤنٹ کوپن ملا۔ ابھی استعمال کریں,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ಅಭಿನಂದನೆಗಳು! ನೀವು 50000 ರೂಪಾಯಿಗಳನ್ನು ಗೆದ್ದಿದ್ದೀರಿ. ಈಗಲೇ ಕ್ಲೈಮ್ ಮಾಡಿ,1,ಅಭಿನಂದನೆಗಳು! ನೀವು 50000 ರೂಪಾಯಿಗಳನ್ನು ಗೆದ್ದಿದ್ದೀರಿ. ಈಗಲೇ ಕ್ಲೈಮ್ ಮಾಡಿ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
హెచ్‌డిఎఫ్‌సి బ్యాంక్: మీ ఖాతా లాక్ అవుతుంది. వెరిఫై చేయండి,1,హెచ్‌డిఎఫ్‌సి బ్యాంక్: మీ ఖాతా లాక్ అవుతుంది. వెరిఫై చేయండి,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
તે ફાઇલો મોકલી શકશો?,0,તે ફાઇલો મોકલી શકશો?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
काल मदत केल्याबद्दल धन्यवाद,0,काल मदत केल्याबद्दल धन्यवाद,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
پارسل ڈیلیور ہو گیا,0,پارسل ڈیلیور ہو گیا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ജന്മദിനാശംസകൾ! നല്ല ദിവസം ആയിരിക്കട്ടെ,0,ജന്മദിനാശംസകൾ! നല്ല ദിവസം ആയിരിക്കട്ടെ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
நேற்று உதவிய்க்கு நன்றி,0,நேற்று உதவிய்க்கு நன்றி,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
இன்று இரவு உணவகத்தில் சந்திப்போம்,0,இன்று இரவு உணவகத்தில் சந்திப்போம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
સુરક્ષા ચેતવણી: અસામાન્ય પ્રવૃત્તિ. તરત જ ચકાસો,1,સુરક્ષા ચેતવણી: અસામાન્ય પ્રવૃત્તિ. તરત જ ચકાસો,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
এছবিআই সতৰ্কতা: KYC আপডেট প্ৰয়োজনীয়। 24 ঘণ্টাত কৰক,1,এছবিআই সতৰ্কতা: kyc আপডেট প্ৰয়োজনীয়। 24 ঘণ্টাত কৰক,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ਜਿਮ ਮੈਂਬਰਸ਼ਿਪ ਅਗਲੇ ਹਫ਼ਤੇ ਖਤਮ ਹੋ ਰਹੀ ਹੈ,0,ਜਿਮ ਮੈਂਬਰਸ਼ਿਪ ਅਗਲੇ ਹਫ਼ਤੇ ਖਤਮ ਹੋ ਰਹੀ ਹੈ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
एचडीएफसी बैंक: आपका खाता लॉक हो जाएगा। वेरिफाई करें,1,एचडीएफसी बैंक: आपका खाता लॉक हो जाएगा। वेरिफाई करें,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
আপোনাৰ ভোটাৰ আইডি নিষ্ক্ৰিয় হ'ব। এতিয়াই পৰীক্ষা কৰক,1,আপোনাৰ ভোটাৰ আইডি নিষ্ক্ৰিয় হ'ব। এতিয়াই পৰীক্ষা কৰক,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
பால் வாங்கி வா,0,பால் வாங்கி வா,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
आपका पार्सल रुका हुआ है। भुगतान विवरण अपडेट करें,1,आपका पार्सल रुका हुआ है। भुगतान विवरण अपडेट करें,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఫ్లిప్‌కార్ట్: మీకు 50% డిస్కౌంట్ కూపన్ లభించింది. ఇప్పుడే ఉపయోగించండి,1,ఫ్లిప్‌కార్ట్: మీకు 50% డిస్కౌంట్ కూపన్ లభించింది. ఇప్పుడే ఉపయోగించండి,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
पेटीएम: आपके वॉलेट में 500 रुपये बोनस। क्लेम करें,1,पेटीएम: आपके वॉलेट में 500 रुपये बोनस। क्लेम करें,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ਕੱਲ੍ਹ ਛੁੱਟੀ ਹੈ,0,ਕੱਲ੍ਹ ਛੁੱਟੀ ਹੈ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
पैकेज डिलीवर हो गया,0,पैकेज डिलीवर हो गया,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
کل چھٹی ہے,0,کل چھٹی ہے,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
உங்கள் வங்கி கணக்கு மூடப்படும். உடனே கிளிக் செய்யவும்,1,உங்கள் வங்கி கணக்கு மூடப்படும். உடனே கிளிக் செய்யவும்,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
પેકેજ ડિલિવર થઈ ગયું,0,પેકેજ ડિલિવર થઈ ગયું,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ପାର୍ସଲ ଡେଲିଭରି ହୋଇଛି,0,ପାର୍ସଲ ଡେଲିଭରି ହୋଇଛି,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
భద్రతా హెచ్చరిక: అసాధారణ కార్యకలాపాలు. వెంటనే ధృవీకరించండి,1,భద్రతా హెచ్చరిక: అసాధారణ కార్యకలాపాలు. వెంటనే ధృవీకరించండి,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ফোনপে: আপনাকে 5000 টাকা ক্যাশব্যাক। লিঙ্কে ক্লিক করুন,1,ফোনপে: আপনাকে 5000 টাকা ক্যাশব্যাক। লিঙ্কে ক্লিক করুন,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Spotify: Account suspended. Verify payment method,1,spotify: account suspended. verify payment method,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
విద్యుత్ బిల్లు 15వ తేదీన చెల్లించాలి,0,విద్యుత్ బిల్లు 15వ తేదీన చెల్లించాలి,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Security alert: Unusual activity detected. Verify now,1,security alert: unusual activity detected. verify now,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
জিম মেম্বাৰশ্বিপ অহা সপ্তাহত শেষ হ'ব,0,জিম মেম্বাৰশ্বিপ অহা সপ্তাহত শেষ হ'ব,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amazon Prime: Subscription expired. Renew to access,1,amazon prime: subscription expired. renew to access,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
कार सर्विस कल सुबह 10 बजे,0,कार सर्विस कल सुबह 10 बजे,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
আপনার প্যান কার্ড এক্সপায়ার হবে। এখনই রিনিউ করুন,1,আপনার প্যান কার্ড এক্সপায়ার হবে। এখনই রিনিউ করুন,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ট্রেন টিকিট বুক করেছি,0,ট্রেন টিকিট বুক করেছি,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
तुमचे बँक खाते बंद केले जाईल। त्वरित क्लिक करा,1,तुमचे बँक खाते बंद केले जाईल। त्वरित क्लिक करा,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਫਲਿੱਪਕਾਰਟ: ਤੁਹਾਨੂੰ 50% ਛੋਟ ਕੂਪਨ ਮਿਲਿਆ। ਹੁਣੇ ਵਰਤੋ,1,ਫਲਿੱਪਕਾਰਟ: ਤੁਹਾਨੂੰ 50% ਛੋਟ ਕੂਪਨ ਮਿਲਿਆ। ਹੁਣੇ ਵਰਤੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
உங்கள் பார்சல் நிலுவையில் உள்ளது. கட்டண விவரங்களை புதுப்பிக்கவும்,1,உங்கள் பார்சல் நிலுவையில் உள்ளது. கட்டண விவரங்களை புதுப்பிக்கவும்,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ડોક્ટરને મળવા જવું છે,0,ડોક્ટરને મળવા જવું છે,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
माँ ने फोन किया था,0,माँ ने फोन किया था,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
फ्लिपकार्ट: आपको 50% डिस्काउंट कूपन मिला। अभी यूज़ करें,1,फ्लिपकार्ट: आपको 50% डिस्काउंट कूपन मिला। अभी यूज़ करें,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ਗੂਗਲ ਪੇ: ਤੁਹਾਡੇ ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਜਾਂਚ ਕਰੋ,1,ਗੂਗਲ ਪੇ: ਤੁਹਾਡੇ ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਜਾਂਚ ਕਰੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
آپ کا بینک اکاؤنٹ بند کر دیا جائے گا۔ فوری طور پر کلک کریں,1,آپ کا بینک اکاؤنٹ بند کر دیا جائے گا۔ فوری طور پر کلک کریں,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
તમારું એકાઉન્ટ સસ્પેન્ડ કરવામાં આવ્યું છે. અહીં ક્લિક કરો,1,તમારું એકાઉન્ટ સસ્પેન્ડ કરવામાં આવ્યું છે. અહીં ક્લિક કરો,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ଆପଣଙ୍କ ପାସପୋର୍ଟ ବାତିଲ ହେବ। ନବୀକରଣ କରନ୍ତୁ,1,ଆପଣଙ୍କ ପାସପୋର୍ଟ ବାତିଲ ହେବ। ନବୀକରଣ କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਕੀ ਤੁਸੀਂ ਉਹ ਫਾਇਲਾਂ ਭੇਜ ਸਕਦੇ ਹੋ?,0,ਕੀ ਤੁਸੀਂ ਉਹ ਫਾਇਲਾਂ ਭੇਜ ਸਕਦੇ ਹੋ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
സുരക്ഷാ മുന്നറിയിപ്പ്: അസാധാരണ പ്രവർത്തനം. ഉടൻ പരിശോധിക്കുക,1,സുരക്ഷാ മുന്നറിയിപ്പ്: അസാധാരണ പ്രവർത്തനം. ഉടൻ പരിശോധിക്കുക,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
পাচলি কিনি আনিব লাগিব,0,পাচলি কিনি আনিব লাগিব,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਤੁਹਾਡਾ ਪਾਰਸਲ ਬਾਕੀ ਹੈ। ਭੁਗਤਾਨ ਵੇਰਵੇ ਅੱਪਡੇਟ ਕਰੋ,1,ਤੁਹਾਡਾ ਪਾਰਸਲ ਬਾਕੀ ਹੈ। ਭੁਗਤਾਨ ਵੇਰਵੇ ਅੱਪਡੇਟ ਕਰੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
